Time	wind	temperature	rh	pressure	netrad	soilflux	Short_rad	refprecip
26.01.2017 00:00	0.26	-14.61	91.10		-18.03	-3.69	3.77	0.00
26.01.2017 01:00	1.13	-13.16	91.23		-17.74	-3.69	3.82	0.00
26.01.2017 02:00	0.49	-14.12	90.93		-22.63	-3.69	3.80	0.00
26.01.2017 03:00	1.00	-12.95	91.30		-5.39	-3.82	3.85	0.00
26.01.2017 04:00	0.24	-13.29	90.75		-4.25	-4.26	3.86	0.00
26.01.2017 05:00	0.45	-12.75	91.25		-13.88	-4.43	3.83	0.00
26.01.2017 06:00	0.79	-12.21	91.47		-21.80	-4.26	3.82	0.00
26.01.2017 07:00	2.08	-10.69	91.53		-28.60	-4.21	4.79	0.00
26.01.2017 08:00	1.93	-10.61	88.73		-38.01	-4.17	27.84	0.00
26.01.2017 09:00	2.64	-9.02	82.88		-20.74	-3.86	175.19	0.00
26.01.2017 10:00	2.38	-7.55	74.68		-5.05	-3.69	366.13	0.00
26.01.2017 11:00	1.71	-5.76	67.44		16.88	-3.69	414.00	0.00
26.01.2017 12:00	1.47	-3.90	58.71		20.03	-3.69	395.17	0.00
26.01.2017 13:00	1.55	-2.69	54.99		10.67	-3.69	381.17	0.00
26.01.2017 14:00	1.07	-2.21	50.72		-11.35	-3.69	314.43	0.00
26.01.2017 15:00	1.92	-3.13	59.31		-33.31	-3.69	121.77	0.00
26.01.2017 16:00	2.34	-4.17	66.64		-51.01	-3.69	29.88	0.00
26.01.2017 17:00	2.39	-4.78	71.64		-53.74	-3.69	4.95	0.00
26.01.2017 18:00	2.36	-6.08	76.67		-50.67	-3.69	3.96	0.00
26.01.2017 19:00	2.78	-7.21	81.82		-53.26	-3.69	3.90	0.00
26.01.2017 20:00	2.61	-7.60	82.47		-51.97	-3.69	3.89	0.00
26.01.2017 21:00	2.60	-8.12	83.07		-50.62	-3.69	3.88	0.00
26.01.2017 22:00	2.62	-8.60	84.25		-50.92	-3.69	3.88	0.00
26.01.2017 23:00	2.47	-9.10	84.73		-50.20	-3.69	3.88	0.00
27.01.2017 00:00	1.79	-10.50	87.48		-44.32	-3.69	3.87	0.00
27.01.2017 01:00	0.77	-11.72	89.90		-39.64	-3.69	3.85	0.00
27.01.2017 02:00	0.78	-12.27	89.30		-36.98	-3.69	3.84	0.00
27.01.2017 03:00	0.22	-14.08	92.28		-30.13	-3.68	3.78	0.00
27.01.2017 04:00	0.20	-14.93	91.38		-27.18	-3.68	3.78	0.00
27.01.2017 05:00	0.08	-15.11	91.27		-24.74	-3.69	3.77	0.00
27.01.2017 06:00	0.21	-15.28	90.72		-23.70	-3.69	3.76	0.00
27.01.2017 07:00	0.09	-16.03	90.05		-22.02	-3.73	5.20	0.00
27.01.2017 08:00	0.08	-16.07	89.72		-19.82	-4.21	28.33	0.00
27.01.2017 09:00	0.14	-12.35	88.12		-2.02	-4.22	222.25	0.00
27.01.2017 10:00	0.02	-9.37	72.64		-6.02	-3.86	385.80	0.00
27.01.2017 11:00	0.01	-7.82	59.22		2.22	-3.69	434.60	0.00
27.01.2017 12:00	0.03	-4.58	50.48		18.72	-3.69	422.37	0.00
27.01.2017 13:00	0.54	-4.71	54.64		13.92	-3.69	401.15	0.00
27.01.2017 14:00	0.46	-3.49	49.96		-4.60	-3.69	345.60	0.00
27.01.2017 15:00	0.31	-5.01	56.73		-19.62	-3.69	150.71	0.00
27.01.2017 16:00	0.83	-6.61	74.11		-31.15	-3.69	28.98	0.00
27.01.2017 17:00	0.77	-6.88	81.00		-34.64	-3.69	5.19	0.00
27.01.2017 18:00	0.05	-9.49	89.55		-29.24	-3.69	3.86	0.00
27.01.2017 19:00	0.11	-10.04	93.12		-26.44	-3.69	3.81	0.00
27.01.2017 20:00	0.20	-10.57	93.50		-26.11	-4.13	3.83	0.00
27.01.2017 21:00	0.08	-11.27	93.85		-24.94	-4.22	3.80	0.00
27.01.2017 22:00	0.11	-11.58	93.92		-24.20	-4.22	3.81	0.00
27.01.2017 23:00	0.13	-12.41	93.68		-23.79	-4.48	3.79	0.00
28.01.2017 00:00	0.18	-12.90	92.75		-23.93	-4.74	3.79	0.00
28.01.2017 01:00	0.04	-13.20	91.98		-22.56	-4.74	3.77	0.00
28.01.2017 02:00	0.07	-13.66	91.83		-19.24	-4.74	3.76	0.00
28.01.2017 03:00	0.04	-14.22	91.28		-17.31	-4.74	3.74	0.00
28.01.2017 04:00	0.03	-14.84	90.55		-15.65	-4.74	3.74	0.00
28.01.2017 05:00	0.08	-14.82	90.77		-13.53	-4.74	3.72	0.00
28.01.2017 06:00	0.06	-15.67	89.63		-13.07	-4.74	3.72	0.00
28.01.2017 07:00	0.01	-16.14	89.27		-11.97	-4.74	5.30	0.00
28.01.2017 08:00	0.03	-16.13	89.17		-8.59	-4.74	28.30	0.00
28.01.2017 09:00	0.01	-10.77	91.32		24.51	-4.74	203.62	0.00
28.01.2017 10:00	0.00	-8.59	90.42		-0.15	-4.74	365.90	0.00
28.01.2017 11:00	0.00	-8.28	82.02		24.39	-4.74	373.62	0.00
28.01.2017 12:00	0.07	-6.37	66.77		42.35	-4.74	433.12	0.00
28.01.2017 13:00	0.00	-4.14	57.68		16.04	-4.74	428.73	0.00
28.01.2017 14:00	0.09	-3.30	55.63		-4.18	-4.74	358.53	0.00
28.01.2017 15:00	0.31	-4.32	63.06		-17.48	-4.74	162.74	0.00
28.01.2017 16:00	0.04	-7.38	79.79		-26.58	-4.75	29.57	0.00
28.01.2017 17:00	0.03	-8.44	87.10		-25.01	-4.75	5.17	0.00
28.01.2017 18:00	0.00	-9.25	90.58		-23.45	-4.75	3.85	0.00
28.01.2017 19:00	0.08	-10.05	91.97		-23.00	-4.75	3.81	0.00
28.01.2017 20:00	0.01	-10.32	95.70		-22.57	-4.75	3.86	0.00
28.01.2017 21:00	0.01	-11.15	94.50		-21.68	-4.75	3.82	0.00
28.01.2017 22:00	0.17	-11.63	93.33		-22.30	-4.75	3.79	0.00
28.01.2017 23:00	0.06	-12.00	92.87		-21.93	-4.74	3.80	0.00
29.01.2017 00:00	0.03	-12.79	92.25		-21.16	-4.74	3.78	0.00
29.01.2017 01:00	0.05	-13.13	92.12		-19.07	-4.74	3.78	0.00
29.01.2017 02:00	0.00	-13.39	91.97		-18.18	-4.74	3.78	0.00
29.01.2017 03:00	0.00	-14.05	91.12		-15.71	-4.74	3.78	0.00
29.01.2017 04:00	0.02	-14.38	90.87		-13.61	-4.74	3.77	0.00
29.01.2017 05:00	0.03	-14.85	90.35		-11.53	-4.78	3.76	0.00
29.01.2017 06:00	0.01	-15.43	89.83		-8.59	-5.22	3.75	0.00
29.01.2017 07:00	0.05	-16.85	88.55		-10.31	-5.27	5.51	0.00
29.01.2017 08:00	0.01	-16.39	88.90		-6.96	-5.27	30.57	0.00
29.01.2017 09:00	0.00	-10.94	90.97		16.38	-5.23	196.45	0.00
29.01.2017 10:00	0.00	-7.85	91.77		6.19	-5.05	381.00	0.00
29.01.2017 11:00	0.00	-8.10	86.18		8.51	-4.74	317.70	0.00
29.01.2017 12:00	0.01	-4.99	62.74		33.22	-4.74	405.83	0.00
29.01.2017 13:00	0.41	-4.56	60.16		21.12	-4.74	391.00	0.00
29.01.2017 14:00	0.50	-3.30	58.03		0.77	-4.74	340.48	0.00
29.01.2017 15:00	0.24	-4.00	61.98		-16.66	-4.74	168.40	0.00
29.01.2017 16:00	0.13	-6.84	79.90		-24.26	-4.74	30.51	0.00
29.01.2017 17:00	0.07	-8.05	86.42		-24.21	-4.74	5.76	0.00
29.01.2017 18:00	0.04	-8.77	89.87		-23.76	-4.74	3.86	0.00
29.01.2017 19:00	0.24	-9.02	91.30		-23.64	-4.75	3.90	0.00
29.01.2017 20:00	0.09	-9.83	93.15		-22.63	-4.75	3.82	0.00
29.01.2017 21:00	0.23	-9.87	93.77		-22.57	-4.75	3.84	0.00
29.01.2017 22:00	0.43	-10.24	94.82		-23.13	-4.75	3.81	0.00
29.01.2017 23:00	0.20	-10.88	93.25		-23.72	-4.74	3.81	0.00
30.01.2017 00:00	0.28	-11.80	92.67		-22.45	-4.74	3.79	0.00
30.01.2017 01:00	0.25	-11.91	92.68		-21.88	-4.74	3.79	0.00
30.01.2017 02:00	0.34	-12.35	92.40		-21.17	-4.74	3.77	0.00
30.01.2017 03:00	0.43	-12.99	91.92		-22.26	-4.74	3.79	0.00
30.01.2017 04:00	0.18	-14.12	91.13		-17.48	-4.78	3.78	0.00
30.01.2017 05:00	0.14	-14.66	90.62		-16.92	-4.87	3.73	0.00
30.01.2017 06:00	0.13	-15.13	89.97		-15.89	-4.87	3.74	0.00
30.01.2017 07:00	0.13	-15.79	89.50		-14.37	-4.87	5.66	0.00
30.01.2017 08:00	0.05	-15.95	89.08		-11.04	-5.18	33.04	0.00
30.01.2017 09:00	0.00	-11.22	90.58		13.72	-4.74	201.40	0.00
30.01.2017 10:00	0.00	-7.85	91.82		-1.81	-4.74	295.25	0.00
30.01.2017 11:00	0.00	-7.47	84.02		31.57	-4.74	397.35	0.00
30.01.2017 12:00	0.00	-4.76	64.85		28.39	-4.74	441.45	0.00
30.01.2017 13:00	0.00	-3.59	57.00		20.01	-4.74	406.67	0.00
30.01.2017 14:00	0.06	-2.58	57.77		3.14	-4.74	338.77	0.00
30.01.2017 15:00	0.14	-2.62	64.11		0.08	-4.74	138.28	0.00
30.01.2017 16:00	0.17	-2.93	71.40		-7.43	-4.74	47.91	0.00
30.01.2017 17:00	0.50	-4.20	77.18		-27.00	-4.65	5.68	0.00
30.01.2017 18:00	0.01	-6.52	85.60		-22.74	-4.21	3.91	0.00
30.01.2017 19:00	0.24	-5.34	87.25		-7.57	-4.08	3.92	0.00
30.01.2017 20:00	0.33	-4.57	85.22		3.32	-3.69	3.97	0.00
30.01.2017 21:00	0.14	-4.49	87.70		-2.15	-3.69	3.97	0.00
30.01.2017 22:00	0.11	-4.55	89.12		1.30	-3.69	3.96	0.00
30.01.2017 23:00	0.19	-4.09	88.45		3.46	-3.69	3.96	0.00
31.01.2017 00:00	0.59	-3.63	87.67		2.99	-3.69	3.96	0.00
31.01.2017 01:00	0.53	-4.05	87.38		3.31	-3.69	3.96	0.00
31.01.2017 02:00	0.21	-3.56	87.37		2.55	-3.69	3.97	0.00
31.01.2017 03:00	0.22	-3.44	88.33		2.55	-3.69	3.95	0.00
31.01.2017 04:00	0.10	-3.29	88.83		1.86	-3.69	3.97	0.00
31.01.2017 05:00	0.09	-3.20	90.42		-2.32	-3.69	3.97	0.00
31.01.2017 06:00	0.11	-3.25	91.80		-2.37	-3.69	3.97	0.00
31.01.2017 07:00	0.14	-3.34	93.03		-3.16	-3.69	5.45	0.00
31.01.2017 08:00	0.86	-3.10	92.42		-10.73	-3.64	36.82	0.00
31.01.2017 09:00	0.30	-2.50	89.07		-5.34	-2.81	86.32	0.00
31.01.2017 10:00	0.33	-1.25	83.88		1.85	-2.63	129.60	0.00
31.01.2017 11:00	0.30	-0.31	79.25		14.86	-2.63	161.83	0.00
31.01.2017 12:00	0.41	0.13	78.72		13.55	-2.63	137.73	0.00
31.01.2017 13:00	0.34	0.39	82.15		-21.22	-2.63	91.50	0.26
31.01.2017 14:00	0.86	0.13	93.43		-38.22	-2.63	44.47	0.26
31.01.2017 15:00	0.00	0.33	95.02		-34.02	-2.63	26.30	0.52
31.01.2017 16:00	0.00	0.21	96.37		-13.28	-2.63	9.20	0.26
31.01.2017 17:00	0.00	0.11	97.43		-1.64	-2.63	4.03	0.26
31.01.2017 18:00	0.00	0.08	98.40		-0.28	-2.63	4.05	0.65
31.01.2017 19:00	0.00	0.11	98.88		-1.11	-2.63	4.03	0.65
31.01.2017 20:00	0.00	0.09	99.05		-1.00	-2.63	4.05	0.39
31.01.2017 21:00	0.00	0.20	99.12		-3.72	-2.63	4.05	0.13
31.01.2017 22:00	0.00	0.17	99.13		-3.78	-2.54	4.04	0.26
31.01.2017 23:00	0.00	0.13	99.20		-1.10	-2.11	4.03	0.00
01.02.2017 00:00	0.00	0.06	99.25		-0.02	-2.02	4.03	0.13
01.02.2017 01:00	0.00	0.21	99.30		-6.52	-2.06	4.04	0.13
01.02.2017 02:00	0.00	0.21	99.28		-3.65	-2.11	4.04	0.00
01.02.2017 03:00	0.00	0.24	99.30		-4.00	-2.10	4.03	0.13
01.02.2017 04:00	0.00	0.20	99.30		-3.10	-1.58	4.04	0.13
01.02.2017 05:00	0.00	0.22	99.30		-3.66	-1.58	4.03	0.13
01.02.2017 06:00	0.00	0.16	99.30		-2.30	-1.58	4.03	0.00
01.02.2017 07:00	0.00	0.17	99.37		-4.26	-1.58	4.62	0.00
01.02.2017 08:00	0.06	0.17	99.30		-26.81	-1.58	18.65	0.13
01.02.2017 09:00	0.14	0.77	97.90		-125.80	-1.58	59.62	1.17
01.02.2017 10:00	0.60	0.99	93.72		-247.43	-1.58	82.00	2.34
01.02.2017 11:00	0.18	1.53	88.98		4.89	-1.58	157.62	1.82
01.02.2017 12:00	0.21	2.42	83.70		25.39	-1.58	247.45	1.95
01.02.2017 13:00	0.43	2.46	83.68		36.80	-1.58	226.97	0.91
01.02.2017 14:00	0.44	1.95	88.63		23.89	-1.58	159.43	0.00
01.02.2017 15:00	0.64	1.71	90.22		0.64	-1.58	104.03	0.00
01.02.2017 16:00	0.67	1.47	93.65		0.83	-1.58	40.11	0.00
01.02.2017 17:00	0.30	1.11	95.98		-4.13	-1.58	6.12	0.00
01.02.2017 18:00	0.87	0.82	98.10		-1.67	-1.58	4.06	0.00
01.02.2017 19:00	0.58	0.62	98.65		-2.26	-1.58	4.01	0.00
01.02.2017 20:00	0.79	0.51	99.13		-1.28	-1.58	4.08	0.00
01.02.2017 21:00	1.15	0.67	99.30		-2.70	-1.58	4.06	0.00
01.02.2017 22:00	1.28	0.51	99.30		-9.12	-1.58	4.06	0.00
01.02.2017 23:00	1.06	0.45	99.30		-9.00	-1.58	4.07	0.00
02.02.2017 00:00	0.28	0.38	99.23		-8.98	-1.58	4.05	0.00
02.02.2017 01:00	0.72	0.44	99.20		-15.30	-1.10	4.07	0.00
02.02.2017 02:00	0.44	0.32	98.93		-8.18	-1.05	4.06	0.00
02.02.2017 03:00	0.65	0.55	98.88		-1.44	-1.05	4.07	0.00
02.02.2017 04:00	0.50	0.58	98.35		0.24	-1.05	4.06	0.00
02.02.2017 05:00	0.87	0.87	98.12		0.27	-1.05	4.06	0.00
02.02.2017 06:00	1.46	0.78	97.57		-2.54	-1.10	4.04	0.00
02.02.2017 07:00	1.45	0.71	97.12		-2.54	-1.36	5.65	0.00
02.02.2017 08:00	1.45	0.70	95.70		1.53	-1.45	43.19	0.00
02.02.2017 09:00	0.91	0.85	93.85		2.79	-1.27	69.69	0.00
02.02.2017 10:00	0.34	1.54	89.05		13.43	-1.10	135.35	0.00
02.02.2017 11:00	0.34	2.32	82.70		41.45	-1.05	237.27	0.00
02.02.2017 12:00	0.30	2.69	81.63		41.21	-1.05	229.47	0.00
02.02.2017 13:00	0.22	3.57	78.05		55.94	-1.05	282.07	0.00
02.02.2017 14:00	0.49	2.32	86.62		38.60	-1.01	204.02	0.00
02.02.2017 15:00	0.19	1.81	90.38		17.04	-0.66	113.57	0.00
02.02.2017 16:00	0.22	0.77	96.75		-0.60	-0.70	40.85	0.00
02.02.2017 17:00	0.26	0.14	98.85		-2.72	-0.70	5.95	0.00
02.02.2017 18:00	0.55	-0.28	99.48		-3.92	-0.61	4.06	0.00
02.02.2017 19:00	0.09	-0.46	99.73		-8.91	-0.53	4.06	0.00
02.02.2017 20:00	0.19	-0.68	99.90		-4.85	-0.53	4.66	0.00
02.02.2017 21:00	0.21	-0.89	100.00		-4.84	-0.53	5.45	0.00
02.02.2017 22:00	0.15	-0.94	100.00		-4.96	-0.53	5.16	0.00
02.02.2017 23:00	0.70	-1.03	99.98		-5.12	-0.45	4.83	0.00
03.02.2017 00:00	0.21	-1.15	99.90		-5.09	-0.83	4.62	0.00
03.02.2017 01:00	0.26	-1.25	99.83		-5.09	-0.97	4.58	0.00
03.02.2017 02:00	1.06	-1.32	99.80		-4.43	-1.01	4.77	0.00
03.02.2017 03:00	1.46	-1.47	99.80		-3.52	-1.05	4.78	0.00
03.02.2017 04:00	1.01	-1.47	99.70		-3.45	-1.05	4.76	0.00
03.02.2017 05:00	0.58	-1.82	99.63		-7.12	-0.92	5.15	0.00
03.02.2017 06:00	0.60	-2.24	99.33		-6.96	-0.53	5.66	0.00
03.02.2017 07:00	0.28	-2.46	99.08		-9.62	-0.53	7.07	0.00
03.02.2017 08:00	0.37	-2.64	98.78		-8.65	-0.53	34.22	0.00
03.02.2017 09:00	0.38	-2.29	98.12		-16.94	-0.53	141.87	0.13
03.02.2017 10:00	0.17	-1.34	97.95		13.97	-0.53	215.73	0.00
03.02.2017 11:00	0.23	-0.70	97.13		34.30	-0.53	247.67	0.00
03.02.2017 12:00	0.45	-0.56	96.63		41.27	-0.53	270.98	0.00
03.02.2017 13:00	0.40	0.07	95.90		36.01	-0.53	263.27	0.00
03.02.2017 14:00	0.23	0.55	94.40		28.09	-0.53	211.20	0.00
03.02.2017 15:00	0.27	0.60	94.32		8.77	-0.53	110.89	0.00
03.02.2017 16:00	0.09	0.69	92.18		-13.36	-0.53	41.85	0.00
03.02.2017 17:00	0.17	0.28	95.67		-26.22	-0.53	6.96	0.00
03.02.2017 18:00	0.42	-0.26	97.37		-39.48	-0.53	4.96	0.00
03.02.2017 19:00	0.60	-0.76	98.67		-41.06	-0.53	7.36	0.00
03.02.2017 20:00	1.13	-0.64	99.47		-24.01	-0.53	6.03	0.00
03.02.2017 21:00	0.63	-0.85	99.85		-15.92	-0.53	5.23	0.00
03.02.2017 22:00	0.46	-1.38	100.00		-19.25	-0.53	4.93	0.00
03.02.2017 23:00	0.67	-1.46	99.85		-13.70	-0.53	4.90	0.00
04.02.2017 00:00	0.41	-1.95	99.75		-18.51	-0.53	4.85	0.00
04.02.2017 01:00	0.16	-1.89	99.62		-21.94	-1.01	5.01	0.00
04.02.2017 02:00	1.22	-1.39	99.67		-8.80	-1.05	5.49	0.00
04.02.2017 03:00	0.79	-1.02	99.82		-7.36	-1.05	6.50	0.00
04.02.2017 04:00	1.50	-0.60	99.82		5.51	-0.70	5.57	0.26
04.02.2017 05:00	0.75	-0.15	99.83		5.37	-0.53	4.94	0.00
04.02.2017 06:00	1.65	0.15	99.87		-8.50	-0.53	4.95	0.39
04.02.2017 07:00	0.61	0.13	99.92		-11.43	-0.53	6.86	0.13
04.02.2017 08:00	0.43	0.10	99.92		-35.40	-0.53	52.57	0.00
04.02.2017 09:00	0.23	0.32	99.70		19.93	-0.53	130.05	0.26
04.02.2017 10:00	0.14	1.30	98.33		52.59	-0.53	218.15	0.00
04.02.2017 11:00	0.31	2.19	90.38		61.46	-0.53	324.83	0.00
04.02.2017 12:00	0.32	3.24	80.31		67.03	-0.53	382.97	0.00
04.02.2017 13:00	0.58	4.23	73.55		57.81	-0.53	432.38	0.00
04.02.2017 14:00	1.10	4.38	78.79		13.25	-0.53	209.32	0.00
04.02.2017 15:00	0.64	4.16	80.27		8.45	-0.17	163.40	0.00
04.02.2017 16:00	0.47	3.41	84.83		-24.33	0.53	51.11	0.00
04.02.2017 17:00	1.20	2.73	91.85		-15.73	0.53	7.20	0.00
04.02.2017 18:00	1.12	2.59	91.38		-4.84	0.53	5.00	0.00
04.02.2017 19:00	0.88	2.58	92.12		-0.99	0.53	4.79	0.78
04.02.2017 20:00	1.45	2.75	93.95		-1.35	0.53	5.03	0.78
04.02.2017 21:00	1.66	2.85	93.80		-4.41	0.53	6.25	0.52
04.02.2017 22:00	1.42	2.36	95.42		-0.60	0.53	5.56	0.78
04.02.2017 23:00	2.34	2.70	92.68		-12.90	0.53	5.39	1.04
05.02.2017 00:00	3.81	3.18	86.07		-29.59	0.53	5.35	0.00
05.02.2017 01:00	3.86	3.15	85.05		-18.19	0.88	5.25	0.00
05.02.2017 02:00	4.13	3.19	83.07		-18.02	1.05	4.96	0.00
05.02.2017 03:00	2.84	3.67	75.37		-15.24	0.57	4.86	0.00
05.02.2017 04:00	1.46	2.72	80.75		-48.38	0.53	4.80	0.00
05.02.2017 05:00	1.23	1.70	87.53		-48.12	0.53	4.85	0.00
05.02.2017 06:00	1.47	1.00	89.40		-61.46	0.53	4.81	0.00
05.02.2017 07:00	1.29	-0.35	92.33		-57.37	0.53	9.12	0.00
05.02.2017 08:00	0.08	-1.76	97.80		-33.99	0.53	50.77	0.00
05.02.2017 09:00	0.32	-0.75	95.45		10.19	0.53	152.42	0.00
05.02.2017 10:00	0.57	-0.43	96.58		33.99	0.53	226.68	0.00
05.02.2017 11:00	0.21	1.08	83.87		53.37	0.53	328.45	0.00
05.02.2017 12:00	0.70	0.51	86.25		53.01	0.53	338.95	0.00
05.02.2017 13:00	0.44	1.23	81.69		23.82	0.53	251.12	0.00
05.02.2017 14:00	0.21	2.29	78.07		11.89	0.53	189.08	0.00
05.02.2017 15:00	0.09	1.97	80.15		-2.74	0.53	112.62	0.00
05.02.2017 16:00	0.06	1.43	85.33		-10.38	0.53	36.04	0.00
05.02.2017 17:00	0.45	1.15	89.52		-11.60	0.53	5.86	0.00
05.02.2017 18:00	0.77	1.16	90.80		-5.58	0.53	4.52	0.00
05.02.2017 19:00	0.05	0.88	93.75		-3.12	0.53	4.58	0.00
05.02.2017 20:00	0.58	1.15	93.87		-7.86	0.53	4.58	0.00
05.02.2017 21:00	0.84	0.98	94.83		-17.03	0.53	4.58	0.00
05.02.2017 22:00	0.77	0.60	96.88		-20.54	0.53	4.57	0.00
05.02.2017 23:00	0.80	0.64	96.07		-16.78	0.53	4.55	0.00
06.02.2017 00:00	0.81	0.62	95.27		-20.01	0.53	4.54	0.00
