station,time,strahl,rel,t,tmax,tmin,vv
16412,2001-02-04,649.0,68.0,4.2,10.2,-1.9,1.5
16412,2001-02-05,800.0,66.0,7.5,14.9,0.0,2.1
16412,2001-02-06,698.0,74.0,7.4,12.5,2.2,1.5
16412,2001-02-07,356.0,68.0,9.8,16.1,3.4,2.6
16412,2001-02-08,698.0,56.0,12.8,15.8,9.7,2.6
16412,2001-02-09,418.0,87.0,7.3,11.3,3.3,1.0
16412,2001-02-10,700.0,85.0,7.9,11.2,4.5,1.5
16412,2001-02-11,1026.0,82.0,4.2,9.8,-1.4,1.0
16412,2001-02-12,1027.0,72.0,5.1,12.0,-1.9,2.1
16412,2001-02-13,615.0,69.0,6.5,12.4,0.5,1.0
16412,2001-02-14,1049.0,73.0,4.7,10.4,-1.0,1.5
16412,2001-02-15,1060.0,72.0,4.0,9.9,-2.0,1.0
16412,2001-02-16,1078.0,75.0,6.0,13.6,-1.7,1.5
16412,2001-02-17,845.0,75.0,5.4,11.6,-0.8,1.0
16412,2001-02-18,1098.0,56.0,7.0,13.1,0.9,2.6
16412,2001-02-19,822.0,53.0,6.2,8.7,3.6,3.2
16412,2001-02-20,900.0,71.0,3.8,8.2,-0.7,3.2
16412,2001-02-21,717.0,64.0,5.5,11.4,-0.4,3.2
16412,2001-02-22,1098.0,68.0,6.7,9.2,4.1,3.8
16412,2001-02-23,677.0,85.0,3.2,7.5,-1.2,1.5
16412,2001-02-24,604.0,95.0,1.2,3.9,-1.5,1.5
16412,2001-02-25,1327.0,68.0,1.3,4.1,-1.6,4.5
16412,2001-02-26,771.0,60.0,0.5,3.0,-2.0,3.2
16412,2001-02-27,1347.0,63.0,-0.1,5.6,-5.8,2.1
16412,2001-02-28,680.0,83.0,-0.6,3.1,-4.3,1.5
16412,2001-03-01,1192.0,86.0,2.9,7.2,-1.4,1.0
16412,2001-03-02,1306.0,61.0,3.8,9.0,-1.4,2.1
16412,2001-03-03,598.0,88.0,6.7,11.5,1.9,1.0
16412,2001-03-04,714.0,74.0,10.2,15.3,5.0,2.1
16412,2001-03-05,791.0,81.0,10.1,13.3,6.9,1.0
16412,2001-03-06,334.0,75.0,4.7,7.6,1.8,1.0
16412,2001-03-07,567.0,75.0,4.2,6.2,2.1,1.5
16412,2001-03-08,934.0,78.0,5.6,11.2,0.0,1.5
16412,2001-03-09,963.0,83.0,10.0,16.1,3.8,1.5
16412,2001-03-10,1281.0,71.0,10.7,15.5,5.8,1.0
16412,2001-03-11,1418.0,67.0,11.5,19.2,3.8,1.5
16412,2001-03-12,1547.0,66.0,14.0,20.6,7.4,2.1
16412,2001-03-13,264.0,84.0,11.1,14.6,7.6,1.0
16412,2001-03-14,1072.0,66.0,7.2,13.4,1.0,1.5
16412,2001-03-15,1213.0,74.0,8.0,15.3,0.7,1.5
16412,2001-03-16,1592.0,77.0,10.4,17.2,3.6,1.0
16412,2001-03-17,898.0,69.0,11.9,17.7,6.0,3.2
16412,2001-03-18,1678.0,66.0,12.6,19.5,5.7,2.1
16412,2001-03-19,525.0,81.0,10.7,14.5,6.8,2.6
16412,2001-03-20,1017.0,83.0,6.9,9.1,4.7,1.0
16412,2001-03-21,277.0,97.0,5.6,7.6,3.6,1.0
16412,2001-03-22,623.0,94.0,7.7,10.6,4.7,1.0
16412,2001-03-23,1249.0,72.0,10.7,17.0,4.3,2.1
16412,2001-03-24,1439.0,69.0,13.2,19.6,6.7,2.1
16412,2001-03-25,985.0,77.0,14.1,21.0,7.1,3.8
16412,2001-03-26,1176.0,88.0,11.3,16.0,6.6,1.0
16412,2001-03-27,356.0,97.0,4.7,8.7,0.7,1.5
16412,2001-03-28,323.0,91.0,2.2,3.6,0.7,2.1
16412,2001-03-29,196.0,99.0,3.3,4.1,2.4,1.0
16412,2001-03-30,219.0,95.0,6.0,7.8,4.1,1.0
16412,2001-03-31,617.0,82.0,9.2,12.0,6.4,1.5
16412,2001-04-01,1702.0,68.0,9.8,16.4,3.2,1.0
16412,2001-04-02,2049.0,62.0,9.9,17.5,2.2,1.5
16412,2001-04-03,1926.0,65.0,11.5,19.9,3.1,1.0
16412,2001-04-04,1944.0,65.0,13.5,20.9,6.0,2.1
16412,2001-04-05,1054.0,57.0,11.8,15.5,8.0,3.2
16412,2001-04-06,1531.0,57.0,9.4,15.4,3.4,2.1
16412,2001-04-07,1106.0,73.0,11.3,16.6,5.9,2.1
16412,2001-04-08,469.0,81.0,8.9,11.8,6.0,1.5
16412,2001-04-09,1367.0,58.0,8.8,13.9,3.6,2.6
16412,2001-04-10,1925.0,61.0,8.6,16.6,0.5,1.5
16412,2001-04-11,454.0,96.0,9.5,12.5,6.5,1.0
16412,2001-04-12,966.0,61.0,11.3,15.3,7.3,2.1
16412,2001-04-13,2158.0,47.0,7.4,10.5,4.2,4.5
16412,2001-04-14,2211.0,53.0,3.6,7.7,-0.5,3.2
16412,2001-04-15,2031.0,55.0,5.0,11.2,-1.2,1.5
16412,2001-04-16,1108.0,75.0,5.9,11.5,0.2,2.1
16412,2001-04-17,1271.0,56.0,9.0,13.4,4.5,1.5
16412,2001-04-18,1900.0,59.0,8.2,14.5,1.9,2.1
16412,2001-04-19,796.0,89.0,7.4,11.2,3.5,1.5
16412,2001-04-20,274.0,97.0,5.0,6.5,3.5,1.0
16412,2001-04-21,639.0,93.0,7.5,9.1,5.8,2.6
16412,2001-04-22,1410.0,58.0,8.8,12.4,5.1,4.5
16412,2001-04-23,2132.0,51.0,11.8,17.2,6.3,2.1
16412,2001-04-24,2544.0,49.0,12.0,20.6,3.4,1.5
16412,2001-04-25,2273.0,57.0,14.4,22.0,6.8,3.2
16412,2001-04-26,523.0,84.0,14.1,19.6,8.6,2.1
16412,2001-04-27,2552.0,57.0,10.1,18.1,2.1,2.6
16412,2001-04-28,2295.0,57.0,13.6,21.6,5.5,2.6
16412,2001-04-29,2542.0,59.0,15.7,23.9,7.5,2.6
16412,2001-04-30,2428.0,61.0,17.5,25.2,9.7,2.6
16412,2001-05-01,2290.0,61.0,19.1,26.7,11.5,2.1
16412,2001-05-02,2450.0,58.0,19.3,27.1,11.5,2.1
16412,2001-05-03,2420.0,57.0,18.8,25.9,11.7,1.5
16412,2001-05-04,2143.0,63.0,19.1,25.3,12.9,1.5
16412,2001-05-05,2004.0,68.0,16.5,22.7,10.3,1.5
16412,2001-05-06,1022.0,91.0,15.8,18.8,12.7,1.5
16412,2001-05-07,1447.0,77.0,14.5,19.4,9.5,1.5
16412,2001-05-08,674.0,86.0,14.0,16.6,11.4,3.8
16412,2001-05-09,1479.0,91.0,15.5,20.0,11.0,1.5
16412,2001-05-10,2345.0,61.0,15.0,21.7,8.2,1.5
16412,2001-05-11,1678.0,69.0,15.8,21.5,10.0,2.6
16412,2001-05-12,2483.0,52.0,15.9,21.6,10.2,1.5
16412,2001-05-13,2777.0,60.0,13.1,19.3,6.8,2.6
16412,2001-05-14,2697.0,63.0,14.0,21.5,6.4,2.1
16412,2001-05-15,1777.0,61.0,15.5,22.5,8.4,3.8
16412,2001-05-16,2494.0,57.0,18.6,25.4,11.8,2.1
16412,2001-05-17,2781.0,53.0,20.1,28.2,12.0,3.2
16412,2001-05-18,1679.0,70.0,18.7,25.4,11.9,3.2
16412,2001-05-19,2656.0,57.0,14.8,20.3,9.3,2.1
16412,2001-05-20,2827.0,64.0,14.6,21.2,7.9,2.1
16412,2001-05-21,1563.0,74.0,14.1,19.3,8.9,2.6
16412,2001-05-22,1941.0,69.0,15.5,22.0,9.0,2.1
16412,2001-05-23,2530.0,58.0,17.4,21.3,13.5,2.6
16412,2001-05-24,2942.0,57.0,17.1,25.2,8.9,2.1
16412,2001-05-25,2110.0,58.0,16.6,24.0,9.2,1.5
16412,2001-05-26,2719.0,57.0,18.4,25.8,11.0,2.1
16412,2001-05-27,2192.0,59.0,19.2,27.5,10.9,1.0
16412,2001-05-28,2047.0,63.0,23.1,29.5,16.7,0.6
16412,2001-05-29,2565.0,52.0,24.6,31.1,18.0,3.2
16412,2001-05-30,2633.0,64.0,22.7,28.3,17.0,2.6
16412,2001-05-31,1879.0,84.0,19.9,24.9,14.9,1.5
16412,2001-06-01,2342.0,57.0,15.5,18.6,12.4,3.2
16412,2001-06-02,2376.0,56.0,13.3,20.7,5.8,2.6
16412,2001-06-03,990.0,93.0,12.1,18.2,5.9,2.6
16412,2001-06-04,2148.0,53.0,11.0,15.6,6.4,3.2
16412,2001-06-05,2859.0,51.0,14.5,21.5,7.4,2.6
16412,2001-06-06,1880.0,79.0,15.6,21.8,9.4,3.8
16412,2001-06-07,2528.0,60.0,17.5,24.0,11.0,2.1
16412,2001-06-08,2787.0,64.0,19.1,26.7,11.4,2.1
16412,2001-06-09,799.0,82.0,17.8,20.7,14.9,1.0
16412,2001-06-10,1366.0,73.0,19.3,25.0,13.6,2.1
16412,2001-06-11,423.0,93.0,16.9,23.5,10.2,2.1
16412,2001-06-12,3096.0,60.0,13.3,20.1,6.5,2.1
16412,2001-06-13,2917.0,59.0,16.0,22.9,9.1,2.6
16412,2001-06-14,1761.0,72.0,16.9,21.1,12.6,1.0
16412,2001-06-15,2950.0,55.0,18.8,25.9,11.7,2.6
16412,2001-06-16,1824.0,69.0,19.6,26.1,13.1,1.5
16412,2001-06-17,1165.0,84.0,18.8,24.2,13.4,1.5
16412,2001-06-18,1852.0,61.0,17.5,21.5,13.4,3.2
16412,2001-06-19,1570.0,57.0,16.7,18.9,14.4,3.2
16412,2001-06-20,2664.0,52.0,17.7,21.3,14.0,5.2
16412,2001-06-21,2805.0,43.0,22.1,27.0,17.2,2.6
16412,2001-06-22,1511.0,78.0,20.5,24.4,16.5,2.1
16412,2001-06-23,2959.0,63.0,18.4,24.7,12.1,2.1
16412,2001-06-24,3057.0,51.0,19.0,28.1,9.9,2.1
16412,2001-06-25,2715.0,55.0,20.9,28.5,13.2,2.1
16412,2001-06-26,2975.0,59.0,20.8,27.4,14.2,2.6
16412,2001-06-27,2845.0,64.0,22.2,29.6,14.8,2.6
16412,2001-06-28,1498.0,86.0,23.1,28.6,17.6,1.5
16412,2001-06-29,1941.0,60.0,22.8,27.6,18.0,3.2
16412,2001-06-30,2389.0,64.0,21.6,27.4,15.7,2.1
16412,2001-07-01,1531.0,61.0,20.8,24.8,16.7,2.1
16412,2001-07-02,2044.0,53.0,20.8,25.2,16.3,3.2
16412,2001-07-03,2055.0,56.0,18.8,22.9,14.6,2.1
16412,2001-07-04,1393.0,81.0,16.3,20.6,11.9,1.5
16412,2001-07-05,1640.0,72.0,19.1,23.6,14.6,2.1
16412,2001-07-06,1518.0,74.0,21.5,25.6,17.3,2.1
16412,2001-07-07,2555.0,59.0,26.3,33.0,19.5,2.6
16412,2001-07-08,2173.0,53.0,22.7,27.9,17.5,1.0
16412,2001-07-09,1529.0,67.0,20.4,24.4,16.3,2.1
16412,2001-07-10,2262.0,69.0,20.6,27.0,14.2,1.5
16412,2001-07-11,2568.0,57.0,22.5,30.1,14.8,3.2
16412,2001-07-12,969.0,76.0,21.2,26.7,15.6,1.5
16412,2001-07-13,2611.0,67.0,20.0,26.9,13.1,2.1
16412,2001-07-14,2617.0,67.0,23.4,29.9,16.8,2.1
16412,2001-07-15,2640.0,58.0,25.6,33.6,17.6,2.6
16412,2001-07-16,1953.0,62.0,25.3,30.5,20.1,1.5
16412,2001-07-17,1350.0,75.0,20.4,26.1,14.6,2.1
16412,2001-07-18,2248.0,69.0,18.7,26.5,10.9,2.6
16412,2001-07-19,1316.0,84.0,21.1,24.9,17.2,2.1
16412,2001-07-20,677.0,90.0,18.2,21.3,15.0,2.1
16412,2001-07-21,620.0,62.0,17.3,19.8,14.7,2.1
16412,2001-07-22,2263.0,53.0,19.2,25.8,12.6,2.1
16412,2001-07-23,1048.0,65.0,21.4,25.3,17.5,1.5
16412,2001-07-24,566.0,78.0,18.9,21.2,16.5,2.6
16412,2001-07-25,946.0,73.0,19.6,23.3,15.9,1.0
16412,2001-07-26,2173.0,57.0,23.2,28.8,17.6,2.6
16412,2001-07-27,2664.0,55.0,23.4,31.3,15.4,2.6
16412,2001-07-28,2359.0,61.0,23.4,30.0,16.7,2.1
16412,2001-07-29,2288.0,67.0,23.7,30.0,17.4,1.5
16412,2001-07-30,1639.0,73.0,22.1,26.8,17.4,1.5
16412,2001-07-31,2612.0,56.0,22.9,30.5,15.3,2.6
16412,2001-08-01,2112.0,58.0,24.8,33.0,16.5,2.1
16412,2001-08-02,2476.0,65.0,24.2,30.4,17.9,2.1
16412,2001-08-03,2260.0,67.0,25.7,32.5,18.8,1.5
16412,2001-08-04,2405.0,61.0,27.0,33.0,20.9,2.1
16412,2001-08-05,982.0,66.0,24.1,30.5,17.7,4.5
16412,2001-08-06,2025.0,57.0,20.4,25.1,15.7,2.1
16412,2001-08-07,2466.0,55.0,21.5,29.3,13.6,2.1
16412,2001-08-08,2308.0,57.0,23.7,31.5,15.9,2.1
16412,2001-08-09,1740.0,64.0,23.0,29.2,16.8,1.0
16412,2001-08-10,1084.0,80.0,21.4,26.7,16.0,2.6
16412,2001-08-11,1308.0,65.0,17.0,20.4,13.5,2.6
16412,2001-08-12,2509.0,58.0,17.2,24.6,9.8,2.1
16412,2001-08-13,2436.0,59.0,19.1,27.4,10.7,2.1
16412,2001-08-14,2403.0,60.0,22.0,29.7,14.3,2.6
16412,2001-08-15,2378.0,63.0,22.9,29.9,15.9,2.6
16412,2001-08-16,2277.0,66.0,24.0,30.7,17.3,1.5
16412,2001-08-17,1806.0,62.0,25.1,31.2,19.0,1.5
16412,2001-08-18,2147.0,61.0,24.0,30.7,17.3,2.6
16412,2001-08-19,1756.0,67.0,24.3,31.0,17.5,3.2
16412,2001-08-20,2061.0,65.0,24.4,30.9,17.8,2.6
16412,2001-08-21,1336.0,77.0,22.2,27.5,16.9,1.5
16412,2001-08-22,1404.0,81.0,20.6,26.2,14.9,1.5
16412,2001-08-23,1127.0,77.0,21.2,26.0,16.4,1.5
16412,2001-08-24,1569.0,81.0,20.6,25.9,15.2,1.0
16412,2001-08-25,2137.0,62.0,22.9,29.6,16.2,1.5
16412,2001-08-26,2156.0,58.0,23.9,31.7,16.0,1.0
16412,2001-08-27,1954.0,58.0,24.8,32.5,17.1,2.6
16412,2001-08-28,1762.0,69.0,22.7,27.7,17.7,2.6
16412,2001-08-29,2200.0,57.0,19.9,28.1,11.7,2.1
16412,2001-08-30,1970.0,62.0,17.2,23.8,10.6,2.1
16412,2001-08-31,400.0,87.0,17.2,20.4,13.9,1.5
16412,2001-09-01,1229.0,66.0,17.3,22.1,12.5,2.1
16412,2001-09-02,1229.0,60.0,17.0,21.2,12.7,3.2
16412,2001-09-03,2142.0,60.0,17.2,24.9,9.4,2.1
16412,2001-09-04,1177.0,78.0,17.2,23.6,10.7,1.5
16412,2001-09-05,504.0,70.0,14.3,16.4,12.2,1.5
16412,2001-09-06,459.0,56.0,15.2,16.8,13.5,3.2
16412,2001-09-07,1047.0,73.0,14.8,19.4,10.2,1.0
16412,2001-09-08,953.0,77.0,15.7,20.4,11.0,1.0
16412,2001-09-09,1333.0,81.0,13.4,17.0,9.7,2.1
16412,2001-09-10,1669.0,59.0,12.3,18.5,6.1,1.5
16412,2001-09-11,1467.0,61.0,13.7,18.6,8.8,1.0
16412,2001-09-12,1321.0,67.0,12.7,18.8,6.5,2.1
16412,2001-09-13,1504.0,68.0,14.9,20.9,8.8,0.6
16412,2001-09-14,705.0,82.0,15.6,20.9,10.3,2.6
16412,2001-09-15,424.0,81.0,11.6,14.2,9.0,2.1
16412,2001-09-16,893.0,85.0,12.1,16.9,7.3,1.0
16412,2001-09-17,509.0,74.0,10.8,13.0,8.6,1.5
16412,2001-09-18,1026.0,80.0,12.8,16.6,8.9,1.0
16412,2001-09-19,1447.0,80.0,11.7,17.8,5.5,1.5
16412,2001-09-20,1808.0,72.0,13.7,21.6,5.7,1.5
16412,2001-09-21,1375.0,77.0,13.9,20.4,7.3,1.5
16412,2001-09-22,854.0,80.0,14.1,17.1,11.1,1.0
16412,2001-09-23,154.0,98.0,12.9,15.0,10.8,1.5
16412,2001-09-24,1373.0,82.0,17.6,22.6,12.6,2.1
16412,2001-09-25,326.0,96.0,15.3,16.9,13.7,1.0
16412,2001-09-26,888.0,77.0,14.0,16.8,11.1,2.1
16412,2001-09-27,1549.0,75.0,12.7,19.5,5.9,1.0
16412,2001-09-28,1622.0,75.0,15.0,23.2,6.8,1.5
16412,2001-09-29,1356.0,81.0,14.8,20.5,9.1,2.1
16412,2001-09-30,826.0,86.0,15.8,19.4,12.1,1.5
16412,2001-10-01,1415.0,82.0,17.1,21.6,12.6,0.6
16412,2001-10-02,1478.0,78.0,18.0,24.5,11.5,1.5
16412,2001-10-03,1500.0,76.0,18.0,25.6,10.3,1.5
16412,2001-10-04,915.0,73.0,18.3,23.6,13.0,2.6
16412,2001-10-05,513.0,88.0,12.8,15.9,9.7,1.0
16412,2001-10-06,1382.0,76.0,15.0,22.5,7.5,1.5
16412,2001-10-07,1340.0,81.0,16.4,23.9,8.9,1.5
16412,2001-10-08,1289.0,72.0,19.7,25.2,14.1,1.5
16412,2001-10-09,1228.0,81.0,16.8,22.8,10.7,2.1
16412,2001-10-10,918.0,89.0,16.0,20.5,11.4,1.0
16412,2001-10-11,1234.0,77.0,16.0,22.6,9.3,2.1
16412,2001-10-12,1211.0,81.0,15.3,20.7,9.8,1.5
16412,2001-10-13,1252.0,82.0,14.5,21.5,7.4,1.0
16412,2001-10-14,1219.0,78.0,14.8,21.7,7.8,1.0
16412,2001-10-15,1207.0,82.0,13.6,19.5,7.6,1.0
16412,2001-10-16,1081.0,81.0,14.1,20.1,8.0,1.0
16412,2001-10-17,342.0,93.0,11.1,14.0,8.2,1.0
16412,2001-10-18,430.0,89.0,11.8,13.9,9.7,1.5
16412,2001-10-19,189.0,88.0,11.5,12.5,10.4,1.0
16412,2001-10-20,190.0,92.0,12.2,13.3,11.1,1.0
16412,2001-10-21,968.0,69.0,16.7,22.8,10.5,2.1
16412,2001-10-22,897.0,78.0,15.0,19.3,10.7,1.0
16412,2001-10-23,1085.0,75.0,12.1,18.8,5.4,1.5
16412,2001-10-24,299.0,86.0,12.3,13.6,10.9,1.0
16412,2001-10-25,392.0,89.0,11.8,13.3,10.2,1.5
16412,2001-10-26,166.0,95.0,9.7,11.1,8.2,1.0
16412,2001-10-27,410.0,83.0,8.2,9.7,6.6,0.6
16412,2001-10-28,902.0,84.0,11.8,16.0,7.6,1.0
16412,2001-10-29,551.0,89.0,12.1,15.0,9.1,1.0
16412,2001-10-30,203.0,95.0,10.6,13.0,8.1,0.6
16412,2001-10-31,927.0,73.0,14.7,23.2,6.1,1.5
16412,2001-11-01,869.0,43.0,12.5,16.3,8.6,2.1
16412,2001-11-02,938.0,62.0,9.0,12.5,5.4,2.1
16412,2001-11-03,847.0,83.0,5.3,10.5,0.0,1.5
16412,2001-11-04,919.0,83.0,6.2,12.1,0.2,1.0
16412,2001-11-05,841.0,70.0,7.0,13.9,0.1,1.0
16412,2001-11-06,330.0,78.0,8.1,10.5,5.7,2.1
16412,2001-11-07,512.0,79.0,7.8,12.0,3.5,0.6
16412,2001-11-08,376.0,78.0,9.3,13.2,5.4,2.1
16412,2001-11-09,194.0,85.0,6.0,9.9,2.1,1.5
16412,2001-11-10,729.0,69.0,3.6,5.4,1.8,1.5
16412,2001-11-11,726.0,79.0,3.3,5.6,0.9,1.5
16412,2001-11-12,124.0,96.0,3.7,4.4,2.9,1.0
16412,2001-11-13,241.0,85.0,4.4,7.5,1.3,2.1
16412,2001-11-14,777.0,46.0,4.7,6.9,2.4,3.8
16412,2001-11-15,855.0,72.0,1.3,7.0,-4.4,1.0
16412,2001-11-16,774.0,67.0,1.8,9.4,-5.9,1.0
16412,2001-11-17,814.0,80.0,1.9,7.3,-3.5,2.1
16412,2001-11-18,639.0,92.0,0.6,5.0,-3.9,1.5
16412,2001-11-19,95.0,89.0,-0.6,0.3,-1.5,1.5
16412,2001-11-20,797.0,66.0,3.8,9.8,-2.2,2.1
16412,2001-11-21,763.0,73.0,3.9,9.6,-1.9,2.1
16412,2001-11-22,759.0,78.0,2.0,7.9,-4.0,1.0
16412,2001-11-23,661.0,54.0,3.5,5.9,1.1,3.2
16412,2001-11-24,393.0,56.0,3.7,6.7,0.7,2.1
16412,2001-11-25,468.0,88.0,0.6,3.9,-2.8,1.0
16412,2001-11-26,428.0,86.0,0.1,4.6,-4.5,1.0
16412,2001-11-27,345.0,92.0,1.8,4.2,-0.7,1.0
16412,2001-11-28,444.0,96.0,3.0,4.9,1.0,1.0
16412,2001-11-29,513.0,85.0,4.0,8.4,-0.4,1.0
16412,2001-11-30,157.0,93.0,1.4,3.9,-1.2,2.1
16412,2001-12-01,356.0,87.0,1.1,3.4,-1.2,1.0
16412,2001-12-02,609.0,89.0,-0.8,3.4,-4.9,1.5
16412,2001-12-03,273.0,97.0,-1.4,-0.1,-2.7,1.0
16412,2001-12-04,134.0,96.0,-1.9,-1.2,-2.5,1.0
16412,2001-12-05,446.0,87.0,1.1,3.7,-1.5,1.0
16412,2001-12-06,265.0,98.0,2.3,4.4,0.1,1.0
16412,2001-12-07,342.0,81.0,3.8,6.7,0.9,0.6
16412,2001-12-08,191.0,84.0,0.5,2.8,-1.8,1.0
16412,2001-12-09,635.0,81.0,-2.3,1.5,-6.1,1.0
16412,2001-12-10,620.0,77.0,-3.6,1.5,-8.6,1.0
16412,2001-12-11,182.0,87.0,-1.1,-0.2,-2.0,1.0
16412,2001-12-12,245.0,90.0,-1.6,1.4,-4.6,0.6
16412,2001-12-13,279.0,79.0,-4.9,0.9,-10.7,2.6
16412,2001-12-14,528.0,79.0,-6.3,-2.3,-10.2,1.5
16412,2001-12-15,565.0,81.0,-7.3,-2.4,-12.2,1.0
16412,2001-12-16,580.0,67.0,-5.2,0.4,-10.8,2.1
16412,2001-12-17,368.0,85.0,-5.0,-1.5,-8.4,0.6
16412,2001-12-18,392.0,64.0,0.9,5.0,-3.2,2.6
16412,2001-12-19,593.0,79.0,-1.2,3.5,-5.8,1.0
16412,2001-12-20,607.0,70.0,-2.2,4.1,-8.5,0.6
16412,2001-12-21,533.0,82.0,-2.5,1.6,-6.6,1.0
16412,2001-12-22,448.0,73.0,-0.9,2.9,-4.6,1.0
16412,2001-12-23,301.0,77.0,0.1,1.8,-1.7,1.5
16412,2001-12-24,613.0,78.0,-7.3,-1.7,-12.8,0.6
16412,2001-12-25,239.0,78.0,-7.7,-3.6,-11.7,0.0
16412,2001-12-26,234.0,77.0,-2.6,1.1,-6.2,0.2
16412,2001-12-27,487.0,47.0,0.6,3.2,-2.1,1.5
16412,2001-12-28,431.0,66.0,-2.7,1.8,-7.1,1.0
16412,2001-12-29,432.0,72.0,2.6,9.9,-4.8,1.5
16412,2001-12-30,318.0,51.0,5.3,9.6,1.0,3.2
16412,2001-12-31,422.0,59.0,-0.3,2.7,-3.2,2.6
16412,2002-01-01,600.0,54.0,-0.6,3.1,-4.3,1.5
16412,2002-01-02,619.0,57.0,0.5,7.0,-6.0,3.2
16412,2002-01-03,669.0,46.0,-0.7,2.6,-3.9,3.2
16412,2002-01-04,628.0,75.0,-7.8,-2.6,-13.0,2.1
16412,2002-01-05,404.0,70.0,-5.3,1.8,-12.3,1.5
16412,2002-01-06,623.0,64.0,-0.9,6.1,-7.9,1.0
16412,2002-01-07,500.0,70.0,-0.2,5.2,-5.5,1.5
16412,2002-01-08,522.0,88.0,-0.8,3.9,-5.5,1.5
16412,2002-01-09,586.0,87.0,-1.1,3.5,-5.6,1.0
16412,2002-01-10,458.0,99.0,-4.0,-1.7,-6.2,1.0
16412,2002-01-11,226.0,87.0,-3.4,-2.4,-4.4,0.6
16412,2002-01-12,564.0,85.0,-2.7,0.5,-5.9,1.0
16412,2002-01-13,216.0,95.0,-3.1,-1.8,-4.4,1.0
16412,2002-01-14,203.0,93.0,-2.5,-1.4,-3.5,1.5
16412,2002-01-15,173.0,90.0,-3.6,-2.3,-4.9,1.0
16412,2002-01-16,119.0,93.0,-4.5,-3.8,-5.1,1.5
16412,2002-01-17,342.0,89.0,-4.0,-2.4,-5.6,1.5
16412,2002-01-18,697.0,82.0,-2.3,0.9,-5.5,1.0
16412,2002-01-19,630.0,83.0,-4.3,1.2,-9.8,1.0
16412,2002-01-20,705.0,84.0,2.2,7.8,-3.4,1.0
16412,2002-01-21,288.0,86.0,2.2,6.3,-2.0,1.5
16412,2002-01-22,750.0,84.0,4.9,11.0,-1.3,1.0
16412,2002-01-23,737.0,82.0,3.9,9.0,-1.3,1.0
16412,2002-01-24,109.0,80.0,4.8,8.3,1.2,1.0
16412,2002-01-25,530.0,77.0,5.8,12.4,-0.8,2.1
16412,2002-01-26,282.0,88.0,3.8,7.3,0.2,1.0
16412,2002-01-27,440.0,72.0,4.0,9.6,-1.6,1.5
16412,2002-01-28,377.0,85.0,6.9,11.4,2.3,1.0
16412,2002-01-29,789.0,63.0,8.2,16.4,0.0,1.5
16412,2002-01-30,606.0,69.0,5.5,11.5,-0.5,1.5
16412,2002-01-31,585.0,69.0,6.0,12.7,-0.8,1.0
16412,2002-02-01,608.0,78.0,8.0,12.8,3.2,1.5
16412,2002-02-02,906.0,76.0,6.5,14.0,-1.1,1.5
16412,2002-02-03,912.0,80.0,5.0,11.3,-1.4,1.0
16412,2002-02-04,911.0,76.0,5.9,13.8,-2.1,1.0
16412,2002-02-05,955.0,71.0,6.0,14.0,-2.1,1.5
16412,2002-02-06,685.0,77.0,6.8,12.9,0.7,1.5
16412,2002-02-07,246.0,99.0,5.7,7.9,3.5,1.0
16412,2002-02-08,413.0,95.0,5.2,7.0,3.4,1.0
16412,2002-02-09,798.0,80.0,6.3,11.8,0.8,1.0
16412,2002-02-10,677.0,57.0,7.9,11.9,3.8,2.6
16412,2002-02-11,476.0,78.0,4.3,8.9,-0.4,1.0
16412,2002-02-12,834.0,69.0,7.7,15.1,0.2,1.0
16412,2002-02-13,880.0,76.0,10.1,18.1,2.1,1.0
16412,2002-02-14,146.0,96.0,5.6,9.4,1.7,1.5
16412,2002-02-15,362.0,82.0,1.4,2.5,0.3,1.0
16412,2002-02-16,251.0,87.0,1.6,3.0,0.1,1.0
16412,2002-02-17,347.0,95.0,2.4,4.1,0.6,0.6
16412,2002-02-18,657.0,92.0,5.4,8.7,2.0,1.0
16412,2002-02-19,977.0,71.0,6.3,11.3,1.2,1.5
16412,2002-02-20,587.0,80.0,3.5,8.2,-1.2,1.5
16412,2002-02-21,406.0,58.0,5.8,9.0,2.6,2.6
16412,2002-02-22,1270.0,59.0,1.2,5.3,-2.9,1.5
16412,2002-02-23,1018.0,66.0,5.1,10.9,-0.7,1.5
16412,2002-02-24,1407.0,53.0,5.2,8.3,2.1,3.8
16412,2002-02-25,1117.0,63.0,4.3,11.0,-2.5,1.0
16412,2002-02-26,1047.0,59.0,8.4,14.8,1.9,2.1
16412,2002-02-27,922.0,66.0,10.3,16.9,3.7,3.2
16412,2002-02-28,187.0,98.0,8.2,11.4,5.0,2.1
16412,2002-03-01,294.0,95.0,4.6,5.6,3.6,1.5
16412,2002-03-02,298.0,88.0,5.6,7.1,4.1,1.0
16412,2002-03-03,188.0,97.0,4.9,6.6,3.2,1.0
16412,2002-03-04,1462.0,79.0,4.7,10.2,-0.8,1.5
16412,2002-03-05,1409.0,75.0,5.9,12.7,-1.0,1.5
16412,2002-03-06,1165.0,65.0,10.6,18.3,2.9,2.1
16412,2002-03-07,1275.0,55.0,14.6,20.9,8.2,2.1
16412,2002-03-08,1588.0,53.0,12.1,16.3,7.9,2.1
16412,2002-03-09,1654.0,60.0,7.6,14.9,0.2,1.0
16412,2002-03-10,1559.0,57.0,8.3,14.8,1.7,2.6
